time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-11-10T19:06:38.310Z,33.935,-117.784,12.1,2.4,ml,6,162.4,,,pde,pde20091110190638310_12,2013-03-16T01:47:36.699Z,"Greater Los Angeles area, California",earthquake
2009-11-09T20:35:16.500Z,34.693,-116.302,5.5,2.8,ml,12,103.1,,,pde,pde20091109203516500_5,2013-03-16T01:47:36.176Z,"Southern California",earthquake
2009-11-08T18:03:21.170Z,33.889,-117.064,16.6,2.2,ml,6,122.5,,,pde,pde20091108180321170_16,2013-03-16T01:47:35.418Z,"Southern California",earthquake
2009-11-07T09:42:41.170Z,34.224,-118.407,11.4,2,ml,5,220.3,,,pde,pde20091107094241170_11,2013-03-16T01:47:34.866Z,"Greater Los Angeles area, California",earthquake
2009-11-06T06:52:23.610Z,33.994,-116.581,8.3,2.4,ml,6,172.7,,,pde,pde20091106065223610_8,2013-03-16T01:47:34.426Z,"Southern California",earthquake
2009-11-05T22:40:13.960Z,33.255,-116.416,4.6,2.4,ml,5,105,,,pde,pde20091105224013960_4,2013-03-16T01:47:34.293Z,"Southern California",earthquake
2009-10-30T13:07:01.040Z,33.701,-116.829,15.8,2.3,ml,5,124.8,,,pde,pde20091030130701040_15,2013-03-16T01:47:27.634Z,"Southern California",earthquake
2009-10-26T07:22:57.480Z,34.175,-118.264,4.2,2,ml,7,181.4,,,pde,pde20091026072257480_4,2013-03-16T01:47:25.775Z,"Greater Los Angeles area, California",earthquake
2009-10-26T02:31:17.000Z,34.138,-117.485,4,2,ml,6,118.8,,,pde,pde20091026023117000_4,2013-03-16T01:47:25.724Z,"Greater Los Angeles area, California",earthquake
2009-10-24T08:52:16.680Z,34.293,-118.673,10.4,2.2,ml,6,242.9,,,pde,pde20091024085216680_10,2013-03-16T01:47:24.782Z,"Greater Los Angeles area, California",earthquake
2009-10-24T02:19:58.760Z,33.971,-118.817,4.5,2.1,ml,8,218,,,pde,pde20091024021958760_4,2013-03-16T01:47:24.603Z,"Channel Islands region, California",earthquake
2009-10-23T18:43:34.730Z,34.295,-118.682,9.4,2.1,ml,5,247.3,,,pde,pde20091023184334730_9,2013-03-16T01:47:24.434Z,"Greater Los Angeles area, California",earthquake
2009-10-23T18:38:55.590Z,34.294,-118.682,12,2.5,ml,5,247.5,,,pde,pde20091023183855590_12,2013-03-16T01:47:24.433Z,"Greater Los Angeles area, California",earthquake
2009-10-21T13:17:16.360Z,34.113,-116.914,9.8,3.2,ml,13,101.6,,,pde,pde20091021131716360_9,2013-03-16T01:47:23.705Z,"Southern California",earthquake
2009-10-17T18:52:42.660Z,34.273,-117.435,5,2.8,ml,8,103,,0.48,pde,pde20091017185242660_5,2013-03-16T01:47:22.307Z,"Southern California",earthquake
2009-10-17T04:53:44.870Z,34.163,-119.141,3.3,3.2,ml,11,199.8,,,pde,pde20091017045344870_3,2013-03-16T01:47:22.101Z,"Greater Los Angeles area, California",earthquake
2009-10-16T10:03:39.830Z,33.975,-116.964,14.9,3.4,ml,17,112.1,,,pde,pde20091016100339830_14,2013-12-23T03:33:34.035Z,"Southern California",earthquake
2009-10-14T17:55:06.340Z,34.169,-117.597,11.1,2.6,ml,8,118.2,,,pde,pde20091014175506340_11,2013-03-16T01:47:20.425Z,"Greater Los Angeles area, California",earthquake
2009-10-12T10:40:12.230Z,34.034,-120.257,6,3,ml,7,288.3,,,pde,pde20091012104012230_6,2013-03-16T01:47:18.618Z,"Santa Barbara Channel, California",earthquake
2009-10-12T00:40:01.000Z,33.889,-118.201,14,2.6,ml,7,196.4,,,pde,pde20091012004001000_14,2013-03-16T01:47:18.291Z,"Greater Los Angeles area, California",earthquake
2009-10-11T18:34:16.380Z,34.037,-117.594,4.5,2,ml,6,135.4,,,pde,pde20091011183416380_4,2013-03-16T01:47:18.112Z,"Greater Los Angeles area, California",earthquake
2009-10-11T09:41:16.150Z,34.36,-118.76,14.6,2.7,ml,9,207.5,,,pde,pde20091011094116150_14,2013-03-16T01:47:17.977Z,"Greater Los Angeles area, California",earthquake
2009-10-10T15:12:53.000Z,33.275,-116.453,3.5,2.3,ml,2,108.4,,,pde,pde20091010151253000_3,2013-03-16T01:47:17.320Z,"Southern California",earthquake
2009-10-08T12:46:52.440Z,34.992,-116.949,9.1,3,ml,9,82.1,,,pde,pde20091008124652440_9,2013-03-16T01:47:15.795Z,"Southern California",earthquake
2009-10-06T22:37:54.470Z,35.059,-118.92,14.3,2.9,ml,6,199.5,,,pde,pde20091006223754470_14,2013-03-16T01:47:14.113Z,"Central California",earthquake
2009-10-05T03:11:59.700Z,33.167,-116.12,5.1,2.9,ml,7,128.2,,,pde,pde20091005031159700_5,2013-03-16T01:47:13.189Z,"Southern California",earthquake
2009-10-03T21:17:32.030Z,34.031,-117.236,17.6,2.1,ml,4,125.4,,,pde,pde20091003211732030_17,2013-03-16T01:47:12.264Z,"Greater Los Angeles area, California",earthquake
2009-09-27T03:41:40.730Z,33.287,-116.743,9.5,2.5,ml,6,137.6,,,pde,pde20090927034140730_9,2013-03-16T01:47:02.896Z,"Southern California",earthquake
2009-09-26T13:50:50.250Z,34.382,-117.666,5,2.8,ml,5,131.5,,,pde,pde20090926135050250_5,2013-03-16T01:47:02.657Z,"Southern California",earthquake
2009-09-25T20:30:01.610Z,35.133,-118.558,2.2,2.7,ml,11,130.9,,,pde,pde20090925203001610_2,2013-03-16T01:47:02.243Z,"Central California",earthquake
2009-09-24T18:43:40.730Z,34.084,-118.965,14.8,2.4,ml,5,248.7,,,pde,pde20090924184340730_14,2013-03-16T01:47:01.821Z,"Greater Los Angeles area, California",earthquake
2009-09-19T15:36:03.360Z,34.35,-119.751,0,2.2,ml,4,276.2,,,pde,pde20090919153603360_0,2013-03-16T01:46:57.929Z,"Santa Barbara Channel, California",earthquake
2009-09-16T21:47:17.060Z,34.156,-119.672,5.6,2.7,ml,4,292.3,,,pde,pde20090916214717060_5,2013-03-16T01:46:56.302Z,"Santa Barbara Channel, California",earthquake
2009-09-15T00:43:01.870Z,34.038,-117.593,4,2.8,ml,7,135.2,,,pde,pde20090915004301870_4,2013-03-16T01:46:55.800Z,"Greater Los Angeles area, California",earthquake
2009-09-10T11:22:42.620Z,34.53,-120.531,10.3,3.8,ml,35,215.2,,,pde,pde20090910112242620_10,2013-12-23T03:25:38.207Z,"offshore Central California",earthquake
2009-09-04T03:58:56.230Z,35.252,-118.555,5.3,3,ml,11,155.6,,,pde,pde20090904035856230_5,2013-03-16T01:46:51.153Z,"Central California",earthquake
2009-09-03T14:02:59.840Z,33.923,-117.848,12.1,2.4,ml,7,170.4,,,pde,pde20090903140259840_12,2013-03-16T01:46:50.833Z,"Greater Los Angeles area, California",earthquake
2009-09-02T23:52:20.420Z,35.099,-116.798,4,3,ml,36,44.8,,,pde,pde20090902235220420_4,2013-03-16T01:46:50.544Z,"Southern California",earthquake
2009-09-01T15:27:17.090Z,34.032,-116.995,13.7,2.6,ml,6,114,,,pde,pde20090901152717090_13,2013-03-16T01:46:49.239Z,"Southern California",earthquake
2009-08-29T20:09:08.980Z,34.033,-117.553,9.7,2.5,ml,8,133.8,,,pde,pde20090829200908980_9,2013-03-16T01:46:45.577Z,"Greater Los Angeles area, California",earthquake
2009-08-29T08:22:57.220Z,33.469,-116.462,8,2.9,ml,9,103.8,,,pde,pde20090829082257220_8,2013-03-16T01:46:45.124Z,"Southern California",earthquake
2009-08-28T15:20:23.530Z,34.178,-116.436,10.3,2.6,ml,8,82.6,,,pde,pde20090828152023530_10,2013-03-16T01:46:44.813Z,"Southern California",earthquake
2009-08-24T23:22:52.400Z,33.865,-118.334,12.6,2.2,ml,4,315.5,,,pde,pde20090824232252400_12,2013-03-16T01:46:42.849Z,"Greater Los Angeles area, California",earthquake
2009-08-22T08:38:02.950Z,33.397,-117.021,12.4,2.5,ml,5,153.5,,,pde,pde20090822083802950_12,2013-03-16T01:46:41.424Z,"Southern California",earthquake
2009-08-19T03:53:53.660Z,33.902,-117.856,13,2.1,ml,6,174.1,,,pde,pde20090819035353660_13,2013-03-16T01:46:39.218Z,"Greater Los Angeles area, California",earthquake
2009-08-18T22:58:17.330Z,34.244,-118.196,2,2.8,ml,8,137.5,,,pde,pde20090818225817330_2,2013-03-16T01:46:39.057Z,"Greater Los Angeles area, California",earthquake
