time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-09-26T13:50:50.250Z,34.382,-117.666,5,2.8,ml,5,131.5,,,pde,pde20090926135050250_5,2014-04-09T02:05:47.089Z,"Southern California",earthquake
2009-09-25T20:30:01.610Z,35.133,-118.558,2.2,2.7,ml,11,130.9,,,pde,pde20090925203001610_2,2014-04-09T02:05:44.863Z,"Central California",earthquake
2009-09-16T21:47:17.060Z,34.156,-119.672,5.6,2.7,ml,4,292.3,,,pde,pde20090916214717060_5,2014-04-09T02:05:19.274Z,"Santa Barbara Channel, California",earthquake
2009-09-15T00:43:01.870Z,34.038,-117.593,4,2.8,ml,7,135.2,,,pde,pde20090915004301870_4,2014-04-09T02:05:17.062Z,"Greater Los Angeles area, California",earthquake
2009-09-14T01:14:21.680Z,35.56,-120.799,5.1,2.7,md,5,250.4,,,pde,pde20090914011421680_5,2014-04-09T07:34:34.480Z,"Central California",earthquake
2009-09-13T09:54:26.980Z,35.402,-117.433,0.6,3.4,ml,15,62.9,,,pde,pde20090913095426980_0,2014-04-09T02:05:14.882Z,"Southern California",earthquake
2009-09-10T11:22:42.620Z,34.53,-120.531,10.3,3.8,ml,35,215.2,,,pde,pde20090910112242620_10,2013-12-23T03:25:38.207Z,"offshore Central California",earthquake
2009-09-06T14:04:58.230Z,35.56,-120.796,4.3,2.8,md,6,216.7,,,pde,pde20090906140458230_4,2014-04-09T07:33:33.907Z,"Central California",earthquake
2009-09-06T03:20:55.570Z,35.559,-120.8,5,3.8,mwr,74,198.9,,,pde,pde20090906032055570_5,2013-12-23T03:24:15.603Z,"Central California",earthquake
2009-09-04T15:01:45.120Z,35.658,-121.087,9.3,3.2,ml,11,224.3,,,pde,pde20090904150145120_9,2014-04-09T07:33:21.225Z,"Central California",earthquake
2009-09-04T03:58:56.230Z,35.252,-118.555,5.3,3,ml,11,155.6,,,pde,pde20090904035856230_5,2014-04-09T02:04:55.958Z,"Central California",earthquake
2009-09-02T23:52:20.420Z,35.099,-116.798,4,3,ml,36,44.8,,,pde,pde20090902235220420_4,2014-04-08T21:55:00.061Z,"Southern California",earthquake
2009-09-01T15:27:17.090Z,34.032,-116.995,13.7,2.6,ml,6,114,,,pde,pde20090901152717090_13,2014-04-08T21:54:57.976Z,"Southern California",earthquake
2009-08-29T08:22:57.220Z,33.469,-116.462,8,2.9,ml,9,103.8,,,pde,pde20090829082257220_8,2014-04-08T21:54:43.386Z,"Southern California",earthquake
2009-08-28T15:20:23.530Z,34.178,-116.436,10.3,2.6,ml,8,82.6,,,pde,pde20090828152023530_10,2014-04-09T02:04:49.775Z,"Southern California",earthquake
2009-08-18T22:58:17.330Z,34.244,-118.196,2,2.8,ml,8,137.5,,,pde,pde20090818225817330_2,2014-04-09T02:04:32.868Z,"Greater Los Angeles area, California",earthquake
2009-08-18T05:12:11.050Z,34.35,-118.601,8.1,2.6,ml,7,203.7,,,pde,pde20090818051211050_8,2014-04-09T02:04:28.425Z,"Greater Los Angeles area, California",earthquake
